T(K)	FeO	Fe2O3	Na2O	MgO	Al2O3	SiO2	K2O	CaO	TiO2	Cr2O3	MnO	P2O5	Na-Mg	Na-Al	Na-Si	Na-K	Na-Ca	Na-Ti	Mg-Al	Mg-Si	Mg-K	Mg-Ca	Mg-Ti	Al-Si	Al-K	Al-Ca	Al-Ti	Si-K	Si-Ca	Si-Ti	K-Ca	K-Ti	Ca-Ti	LNGAMMA
1703	0.014253835	0.015005842	0.095248891	0.02298443	0.082021785	0.710323032	0.029976331	0.024080984	0.0043309	0	0.001653946	0.000120023	0.01632637	0.058261963	0.50455881	0.021292878	0.017105277	0.003076338	0.002458712	0.021292878	0.00089858	0.00072186	0.000129824	0.017105277	0.00072186	0.000579894	0.000104292	0.000129824	0.000104292	1.88E-05	0	0	7.16E-06	-0.429569959
1703	0.012083172	0.014029271	0.101316658	0.034098579	0.118751667	0.641645587	0.028064742	0.044363081	0.00413551	0	0.001272692	0.000239041	0.021879202	0.076196483	0.41170906	0.018007618	0.028465375	0.002653532	0.003332735	0.018007618	0.00078763	0.001245038	0.000116062	0.028465375	0.001245038	0.001968083	0.000183464	0.000116062	0.000183464	1.71E-05	0	0	5.26E-06	-0.52748858
1720	0.010221116	0.012297559	0.107909596	0.02131681	0.128548361	0.637384225	0.047426307	0.027900075	0.005510759	3.27E-05	0.000901059	0.000551438	0.013586999	0.081934697	0.40625865	0.03022878	0.017783068	0.003512471	0.006096574	0.03022878	0.002249255	0.001323198	0.000261355	0.017783068	0.001323198	0.000778414	0.000153751	0.000261355	0.000153751	3.04E-05	9.12E-07	1.80E-07	4.97E-06	-0.690084763
1720	0.005667521	0.00874355	0.158185751	0.009437575	0.139662509	0.620556151	0.042663653	0.009099213	0.004367023	0	0.001475698	0.000141357	0.005856545	0.086668429	0.385089937	0.026475192	0.005646573	0.002709983	0.005958513	0.026475192	0.001820187	0.000388206	0.000186313	0.005646573	0.000388206	8.28E-05	3.97E-05	0.000186313	3.97E-05	1.91E-05	0	0	6.44E-06	-0.938704338
1703	0.013891484	0.012024358	0.08453056	0.072997529	0.122395456	0.612354664	0.010516483	0.065844391	0.004314317	0	0.000874733	0.000256026	0.044700377	0.074949428	0.374978234	0.006439818	0.04032012	0.002641892	0.00128717	0.006439818	0.000110596	0.000692451	4.54E-05	0.04032012	0.000692451	0.004335484	0.000284074	4.54E-05	0.000284074	1.86E-05	0	0	3.77E-06	-0.233814775
1702	0.007604794	0.008531456	0.02103761	0.155804764	0.079120458	0.593286434	0.072629472	0.045279776	0.016251783	0	0.00043054	2.29E-05	0.092436853	0.046941094	0.351988792	0.043090081	0.026863877	0.009641962	0.005746477	0.043090081	0.00527504	0.003288646	0.001180358	0.026863877	0.003288646	0.002050258	0.000735877	0.001180358	0.000735877	0.00026412	0	0	7.00E-06	-0.485619323
1702	0.00778674	0.013503955	0.103039798	0.039126272	0.126713219	0.618138256	0.04995133	0.03339689	0.006737309	0	0.000906635	0.000699595	0.024185446	0.078326288	0.382094903	0.030876828	0.020643895	0.004164588	0.006329494	0.030876828	0.002495135	0.001668219	0.000336538	0.020643895	0.001668219	0.001115352	0.000225005	0.000336538	0.000225005	4.54E-05	0	0	6.11E-06	-0.921198292
1718	0.011353545	0.011982197	0.094855458	0.042069116	0.13480144	0.603328058	0.04184879	0.048865453	0.008858175	0	0.000979365	0.001058404	0.025381478	0.081329491	0.364004745	0.025248549	0.029481899	0.005344385	0.005641277	0.025248549	0.001751321	0.00204496	0.000370704	0.029481899	0.00204496	0.002387833	0.000432859	0.000370704	0.000432859	7.85E-05	0	0	8.68E-06	-0.544173217
1720	0.015767193	0.019809065	0.04939209	0.093615195	0.135592397	0.522921564	0.050186095	0.104857973	0.006697563	0	0.001136667	2.42E-05	0.048953404	0.070904188	0.273446962	0.026243391	0.054832495	0.0035023	0.006804853	0.026243391	0.002518644	0.005262412	0.000336125	0.054832495	0.005262412	0.010995195	0.000702293	0.000336125	0.000702293	4.49E-05	0	0	7.61E-06	-0.73334806
1707	0.011861419	0.015541553	0.011481908	0.255716278	0.058334075	0.466444814	0.02382387	0.140608923	0.015197815	2.98E-05	0.000959503	0	0.119277532	0.027209627	0.217570764	0.011112521	0.065586303	0.007088942	0.001389743	0.011112521	0.000567577	0.003349849	0.000362071	0.065586303	0.003349849	0.019770869	0.002136948	0.000362071	0.002136948	0.000230974	4.20E-06	4.54E-07	1.46E-05	-0.678401567
1709	0.019937305	0.021462392	0.063116116	0.183969168	0.111201843	0.478960288	0.011164968	0.09659721	0.012275786	0	0.00120204	0.000112885	0.088113926	0.053261267	0.229402957	0.005347576	0.046266227	0.005879614	0.001241565	0.005347576	0.000124657	0.001078505	0.000137059	0.046266227	0.001078505	0.009331021	0.001185807	0.000137059	0.001185807	0.000150695	0	0	1.48E-05	-0.496861838
1718	0.020509289	0.027390295	0.040055283	0.205669577	0.069989372	0.445143438	0.028835745	0.134673767	0.026520678	0	0.001144063	6.85E-05	0.091552462	0.03115531	0.198152681	0.012836043	0.059949144	0.011805506	0.002018196	0.012836043	0.0008315	0.003883418	0.000764743	0.059949144	0.003883418	0.018137024	0.00357164	0.000764743	0.00357164	0.000703346	0	0	3.03E-05	-0.779592182
1718	0.022453829	0.03171457	0.057014561	0.122885306	0.109590357	0.440310882	0.007721046	0.177755522	0.028341991	0	0.002162613	4.93E-05	0.054107737	0.048253827	0.193873672	0.003399661	0.078267691	0.012479287	0.000846152	0.003399661	5.96E-05	0.001372459	0.00021883	0.078267691	0.001372459	0.031597026	0.005037945	0.00021883	0.005037945	0.000803268	0	0	6.13E-05	-0.835596338
1718	0.023857353	0.034327006	0.030838383	0.166204738	0.072359017	0.423900673	0.024634661	0.186634988	0.035292217	0	0.001950964	0	0.0704543	0.030673036	0.179691781	0.010442649	0.079114697	0.014960394	0.00178254	0.010442649	0.000606867	0.00459769	0.000869412	0.079114697	0.00459769	0.034832619	0.006586762	0.000869412	0.006586762	0.001245541	0	0	6.89E-05	-0.854121223
1718	0.021535464	0.027165719	0.048045641	0.122491713	0.162244375	0.417942457	0.008093759	0.163970892	0.026462707	3.37E-05	0.002013553	0	0.051194487	0.067808813	0.174675897	0.003382726	0.068530397	0.011059889	0.001313167	0.003382726	6.55E-05	0.001327141	0.000214183	0.068530397	0.001327141	0.026886453	0.004339114	0.000214183	0.004339114	0.000700275	5.53E-06	8.92E-07	5.33E-05	-0.722536073
1718	0.018069757	0.020002562	0.095139271	0.080654812	0.143367239	0.514826044	0.020090321	0.096494773	0.009757594	0	0.001573698	2.39E-05	0.041523198	0.073809189	0.265045855	0.010343021	0.049678022	0.005023464	0.002880294	0.010343021	0.000403621	0.001938611	0.000196033	0.049678022	0.001938611	0.009311241	0.000941557	0.000196033	0.000941557	9.52E-05	0	0	1.54E-05	-0.591901998
1617	0.009213523	0.006091403	0.083717633	0.002309544	0.086068299	0.768269786	0.022874884	0.019444944	0.001343698	0	0.000666285	0	0.001774353	0.066123674	0.590238464	0.017574082	0.014938963	0.001032323	0.001968802	0.017574082	0.00052326	0.000444801	3.07E-05	0.014938963	0.000444801	0.000378106	2.61E-05	3.07E-05	2.61E-05	1.81E-06	0	0	8.95E-07	0.702706996
1615	0.010114628	0.00632129	0.08327233	0.002351697	0.088441199	0.763465552	0.023549287	0.019316921	0.001427711	3.28E-05	0.001658422	4.81E-05	0.00179544	0.067521809	0.582879649	0.017979069	0.014747804	0.001090008	0.002082727	0.017979069	0.000554569	0.0004549	3.36E-05	0.014747804	0.0004549	0.000373143	2.76E-05	3.36E-05	2.76E-05	2.04E-06	6.34E-07	4.69E-08	2.37E-06	0.774994253
1617	0.010183732	0.022543612	0.052633177	0.093255338	0.134210354	0.514986072	0.060098929	0.103709111	0.006395146	0	0.001911296	7.32E-05	0.0480252	0.069116463	0.265210654	0.030950111	0.053408748	0.003293411	0.008065899	0.030950111	0.003611881	0.006232806	0.000384341	0.053408748	0.006232806	0.01075558	0.000663235	0.000384341	0.000663235	4.09E-05	0	0	1.22E-05	-0.505747073
1613	0.010829736	0.022195491	0.052521633	0.095675696	0.133556984	0.511978747	0.061531517	0.103489323	0.006321389	0	0.001144347	0.000755137	0.048983923	0.068378337	0.262122237	0.031502829	0.052984334	0.003236417	0.008217964	0.031502829	0.003786128	0.006367855	0.000388965	0.052984334	0.006367855	0.01071004	0.000654196	0.000388965	0.000654196	4.00E-05	0	0	7.23E-06	-0.396612966
1716	0.027922261	0.025453433	0.066933056	0.06659388	0.10278697	0.607547797	0.009682248	0.076492079	0.014542812	0	0.001996429	4.90E-05	0.040458965	0.062447997	0.369114326	0.005882428	0.046472594	0.008835453	0.000995209	0.005882428	9.37E-05	0.000740615	0.000140807	0.046472594	0.000740615	0.005851038	0.00111241	0.000140807	0.00111241	0.000211493	0	0	2.90E-05	-0.382827763
1709	0.029134534	0.024860727	0.068006192	0.068137583	0.102808915	0.603476199	0.009576311	0.077079353	0.014756363	0	0.001992536	0.000171288	0.04111941	0.062042733	0.364183523	0.005779076	0.046515555	0.008905114	0.00098453	0.005779076	9.17E-05	0.000738136	0.000141312	0.046515555	0.000738136	0.005941227	0.001137411	0.000141312	0.001137411	0.00021775	0	0	2.94E-05	-0.264517357
1703	0.019748826	0.023822721	0.055015174	0.208577603	0.106890911	0.460900838	0.007370736	0.102899737	0.013524251	3.07E-05	0.001128419	9.01E-05	0.096133592	0.04926611	0.212429582	0.003397178	0.047426575	0.006233339	0.000787865	0.003397178	5.43E-05	0.000758447	9.97E-05	0.047426575	0.000758447	0.010588356	0.001391642	9.97E-05	0.001391642	0.000182905	3.16E-06	4.15E-07	1.53E-05	-0.565702134
1703	0.020856994	0.023113023	0.055413658	0.208907911	0.106333125	0.460061332	0.00729447	0.103180115	0.013642765	0	0.001129015	6.76E-05	0.096110452	0.048919759	0.21165643	0.003355904	0.047469181	0.006276508	0.000775644	0.003355904	5.32E-05	0.000752644	9.95E-05	0.047469181	0.000752644	0.010646136	0.001407662	9.95E-05	0.001407662	0.000186125	0	0	1.54E-05	-0.480863254
1716	0.008959162	0.006670154	0.079947515	0.001854583	0.088116892	0.769499742	0.022285576	0.020351148	0.001524675	0	0.0007431	4.75E-05	0.001427101	0.067805926	0.592129852	0.017148745	0.015660203	0.001173237	0.001963736	0.017148745	0.000496647	0.000453537	3.40E-05	0.015660203	0.000453537	0.000414169	3.10E-05	3.40E-05	3.10E-05	2.32E-06	0	0	1.13E-06	-0.180367609
1703	0.008713832	0.006586145	0.080936745	0.002096916	0.088199599	0.769729047	0.022397839	0.019137933	0.001473419	3.25E-05	0.000672159	2.38E-05	0.001614057	0.067889794	0.592482806	0.017240267	0.014731023	0.001134133	0.00197548	0.017240267	0.000501663	0.000428648	3.30E-05	0.014731023	0.000428648	0.00036626	2.82E-05	3.30E-05	2.82E-05	2.17E-06	6.22E-07	4.79E-08	9.90E-07	-0.098212823
1523	0.005382754	0.015316317	0.094494402	0.000236588	0.074084278	0.770291116	0.036269204	0.002429175	0.001496166	0	0	0	0.000182241	0.057066462	0.593348404	0.027937845	0.001871172	0.001152484	0.002686978	0.027937845	0.001315455	8.81E-05	5.43E-05	0.001871172	8.81E-05	5.90E-06	3.63E-06	5.43E-05	3.63E-06	2.24E-06	0	0	0	0.022862803
1578	0.006823349	0.015299497	0.094024065	0.00023541	0.072255818	0.769615547	0.038746038	0.001571105	0.001429171	0	0	0	0.000181175	0.055609201	0.592308091	0.029819554	0.001209146	0.001099912	0.002799627	0.029819554	0.001501255	6.09E-05	5.54E-05	0.001209146	6.09E-05	2.47E-06	2.25E-06	5.54E-05	2.25E-06	2.04E-06	0	0	0	-0.201775596
1625	0.008136156	0.015244025	0.08244121	0.000711965	0.074314052	0.780109807	0.034739764	0.002802215	0.001500807	0	0	0	0.000555411	0.057973121	0.60857131	0.027100831	0.002186036	0.001170794	0.002581653	0.027100831	0.001206851	9.73E-05	5.21E-05	0.002186036	9.73E-05	7.85E-06	4.21E-06	5.21E-05	4.21E-06	2.25E-06	0	0	0	-0.402806169
1674	0.011794484	0.012864459	0.074621547	0.000473042	0.074063347	0.790171553	0.031177535	0.00327846	0.001555573	0	0	0	0.000373784	0.05852275	0.624371084	0.024635601	0.002590545	0.00122917	0.002309113	0.024635601	0.000972039	0.000102214	4.85E-05	0.002590545	0.000102214	1.07E-05	5.10E-06	4.85E-05	5.10E-06	2.42E-06	0	0	0	-0.244729388
1675	0.008779376	0.013920598	0.081039043	0.000236716	0.074124379	0.782353375	0.035254474	0.002795063	0.001496976	0	0	0	0.000185195	0.057991458	0.612076803	0.027581457	0.002186727	0.001171164	0.002613216	0.027581457	0.001242878	9.85E-05	5.28E-05	0.002186727	9.85E-05	7.81E-06	4.18E-06	5.28E-05	4.18E-06	2.24E-06	0	0	0	-0.626530216
1682	0.011380792	0.012070413	0.079071184	0.000471174	0.073040511	0.78705165	0.03234122	0.003023625	0.001549431	0	0	0	0.000370838	0.057486655	0.619450299	0.02545421	0.002379749	0.001219482	0.002362219	0.02545421	0.001045954	9.78E-05	5.01E-05	0.002379749	9.78E-05	9.14E-06	4.68E-06	5.01E-05	4.68E-06	2.40E-06	0	0	0	-0.277950396
1725	0.011554983	0.008857149	0.064370299	0.000699526	0.075907464	0.80610851	0.028274222	0.002753259	0.001474587	0	0	0	0.000563894	0.061189653	0.64981093	0.022792091	0.002219426	0.001188677	0.002146224	0.022792091	0.000799432	7.78E-05	4.17E-05	0.002219426	7.78E-05	7.58E-06	4.06E-06	4.17E-05	4.06E-06	2.17E-06	0	0	0	-0.276300635
1774	0.01324333	0.011588563	0.094286411	0.000236067	0.072457426	0.766484111	0.037908582	0.002302637	0.001492873	0	0	0	0.000180942	0.055537466	0.587497892	0.029056326	0.001764934	0.001144264	0.002746758	0.029056326	0.001437061	8.73E-05	5.66E-05	0.001764934	8.73E-05	5.30E-06	3.44E-06	5.66E-05	3.44E-06	2.23E-06	0	0	0	-0.762391621
1830	0.013801315	0.004764718	0.052410595	0.000699196	0.077316757	0.821362554	0.025120762	0.002991259	0.001532845	0	0	0	0.000574293	0.063505089	0.674636445	0.020633253	0.002456908	0.001259022	0.001942256	0.020633253	0.000631053	7.51E-05	3.85E-05	0.002456908	7.51E-05	8.95E-06	4.59E-06	3.85E-05	4.59E-06	2.35E-06	0	0	0	-0.224512488
1707	0.017570837	0.010438569	0.088600521	0.000231054	0.072351411	0.768807117	0.037692495	0.002846826	0.00146117	0	0	0	0.000177636	0.05562428	0.591064382	0.028978258	0.00218866	0.001123358	0.002727105	0.028978258	0.001420724	0.000107304	5.51E-05	0.00218866	0.000107304	8.10E-06	4.16E-06	5.51E-05	4.16E-06	2.14E-06	0	0	0	-0.292442218
1469	0.02805408	0.005811053	0.097275081	0.000231397	0.071023918	0.756494257	0.036737294	0.00285105	0.001521871	0	0	0	0.00017505	0.053729186	0.572283561	0.027791552	0.002156803	0.001151287	0.002609227	0.027791552	0.001349629	0.00010474	5.59E-05	0.002156803	0.00010474	8.13E-06	4.34E-06	5.59E-05	4.34E-06	2.32E-06	0	0	0	1.411857734
1679	0.030093009	0.003923941	0.060812758	0.00046758	0.074657903	0.788367541	0.037798344	0.00240045	0.001478474	0	0	0	0.000368625	0.058857867	0.62152338	0.029798987	0.001892437	0.001165581	0.002821945	0.029798987	0.001428715	9.07E-05	5.59E-05	0.001892437	9.07E-05	5.76E-06	3.55E-06	5.59E-05	3.55E-06	2.19E-06	0	0	0	0.660994476
1491	0.032980033	0.003530655	0.054902698	0.133119233	0.096534006	0.545905333	0.049952366	0.072973621	0.010102054	0	0	0	0.072670499	0.052698429	0.298012633	0.027269263	0.039836689	0.005514765	0.004822102	0.027269263	0.002495239	0.003645205	0.000504622	0.039836689	0.003645205	0.005325149	0.000737183	0.000504622	0.000737183	0.000102051	0	0	0	1.911429634
1500	0.035170973	0.003045594	0.058126228	0.129607922	0.097686628	0.542668562	0.049717405	0.071356	0.009666011	0	0.000644669	0.002310007	0.070334145	0.053011462	0.294489168	0.026980073	0.038722658	0.00524544	0.004856726	0.026980073	0.00247182	0.003547635	0.000480569	0.038722658	0.003547635	0.005091679	0.000689728	0.000480569	0.000689728	9.34E-05	0	0	6.23E-06	2.069529459
1562	0.033564389	0.003373221	0.055608711	0.132545787	0.097255791	0.551290049	0.043116466	0.071561691	0.009667371	0	0.000637306	0.001379218	0.073071173	0.05361615	0.303920718	0.023769679	0.039451248	0.005329526	0.004193326	0.023769679	0.00185903	0.003085487	0.000416823	0.039451248	0.003085487	0.005121076	0.000691813	0.000416823	0.000691813	9.35E-05	0	0	6.16E-06	1.555961426
1679	0.038720909	0.001485018	0.037976998	0.133516751	0.101733549	0.5663602	0.036092881	0.072726826	0.009903244	0	0.000580316	0.00090331	0.075618574	0.057617833	0.320763876	0.020441571	0.041189579	0.005608803	0.003671857	0.020441571	0.001302696	0.002624921	0.000357437	0.041189579	0.002624921	0.005289191	0.000720231	0.000357437	0.000720231	9.81E-05	0	0	5.75E-06	1.862250734
1573	0.021039448	0.009117346	0.058727604	0.133206588	0.101497219	0.542224649	0.04809426	0.072789694	0.010051572	0	0.000940823	0.002310798	0.072227895	0.055034294	0.29400757	0.026077893	0.039468366	0.00545021	0.004881434	0.026077893	0.002313058	0.003500766	0.000483423	0.039468366	0.003500766	0.00529834	0.000731651	0.000483423	0.000731651	0.000101034	0	0	9.46E-06	0.995701713
1673	0.026079615	0.006238592	0.053278291	0.136061926	0.082962116	0.566928706	0.044095098	0.07264513	0.009809099	0	0.000508832	0.001392595	0.077137411	0.047033605	0.321408158	0.024998777	0.04118461	0.00556106	0.003658223	0.024998777	0.001944378	0.003203294	0.000432533	0.04118461	0.003203294	0.005277315	0.000712583	0.000432533	0.000712583	9.62E-05	0	0	4.99E-06	0.822685035
1708	0.023723314	0.007063041	0.052598326	0.134325432	0.095785226	0.559693263	0.043532333	0.071717995	0.00968391	0	0.000502338	0.001374822	0.075181039	0.053610346	0.313256549	0.024364753	0.040140079	0.005420019	0.004169754	0.024364753	0.001895064	0.003122052	0.000421563	0.040140079	0.003122052	0.005143471	0.000694511	0.000421563	0.000694511	9.38E-05	0	0	4.86E-06	0.38841607
1488	0.005122399	0.016736798	0.057461855	0.132397409	0.101204536	0.551285447	0.049291255	0.073829274	0.009816305	0	0.000658544	0.002196179	0.072988765	0.055792588	0.303915645	0.027173552	0.040701004	0.005411586	0.004988499	0.027173552	0.002429628	0.003639138	0.000483858	0.040701004	0.003639138	0.005450762	0.000724731	0.000483858	0.000724731	9.64E-05	0	0	6.46E-06	0.189482231
1515	0.005958299	0.016313481	0.057290381	0.132002317	0.099491304	0.550658189	0.051381756	0.073258438	0.009844582	0	0.000656579	0.003144674	0.072688157	0.054785701	0.303224442	0.028293785	0.040340359	0.005421	0.005112038	0.028293785	0.002640085	0.003764147	0.000505832	0.040340359	0.003764147	0.005366799	0.000721199	0.000505832	0.000721199	9.69E-05	0	0	6.46E-06	0.130338261
1515	0.007985819	0.015070485	0.057589078	0.13497831	0.099300734	0.549436539	0.049067164	0.073640388	0.009722297	0	0.000586669	0.002622517	0.074162016	0.054559452	0.301880511	0.026959293	0.04046072	0.005341785	0.004872405	0.026959293	0.002407587	0.003613325	0.000477046	0.04046072	0.003613325	0.005422907	0.000715954	0.000477046	0.000715954	9.45E-05	0	0	5.70E-06	0.502474165
1515	0.006118304	0.016379617	0.056198868	0.133952452	0.102393211	0.547431549	0.0496179	0.075052116	0.009873179	0	0.000666279	0.002316525	0.073329799	0.056053274	0.299681301	0.027162404	0.041085896	0.00540489	0.005080536	0.027162404	0.002461936	0.003723928	0.000489886	0.041085896	0.003723928	0.00563282	0.000741003	0.000489886	0.000741003	9.75E-05	0	0	6.58E-06	0.152792288
1515	0.006478937	0.015999656	0.055587586	0.132495435	0.101279467	0.553736927	0.047996816	0.074235765	0.009823573	0	0.000659032	0.001706806	0.073367615	0.056082181	0.306624584	0.026577609	0.041107084	0.005439675	0.004861092	0.026577609	0.002303694	0.00356308	0.0004715	0.041107084	0.00356308	0.005510949	0.00072926	0.0004715	0.00072926	9.65E-05	0	0	6.47E-06	0.233534274
1823	0.023103561	0.007404701	0.018415964	0.150050097	0.10484576	0.591943471	0.01092773	0.082551026	0.010140565	0	0.000502517	0.000114609	0.088821175	0.062062763	0.350397073	0.006468599	0.048865541	0.006002641	0.001145726	0.006468599	0.000119415	0.000902095	0.000110813	0.048865541	0.000902095	0.006814672	0.000837114	0.000110813	0.000837114	0.000102831	0	0	5.10E-06	-0.104486318
1773	0.016154542	0.010282811	0.057129679	0.13836739	0.100778378	0.55890339	0.034629386	0.072500454	0.01055588	0	0.000563215	0.000134875	0.077334003	0.056325377	0.312372999	0.019354481	0.04052075	0.005899717	0.003489893	0.019354481	0.001199194	0.002510646	0.000365544	0.04052075	0.002510646	0.005256316	0.000765306	0.000365544	0.000765306	0.000111427	0	0	5.95E-06	-0.439494269
1613	0.009214545	0.014436231	0.059157481	0.13418164	0.10012485	0.552296372	0.044305593	0.072972236	0.009492326	0	0.000583206	0.003235521	0.074108033	0.055298591	0.305031282	0.024469818	0.040302301	0.005242577	0.004436091	0.024469818	0.001962986	0.003233078	0.000420563	0.040302301	0.003233078	0.005324947	0.000692676	0.000420563	0.000692676	9.01E-05	0	0	5.54E-06	-0.127977386
1673	0.010929545	0.004159922	0	0.20593984	0.092293885	0.4443992	0	0.242277607	0	0	0	0	0.0915195	0.041015329	0.197490649	0	0.107667975	0	0	0	0	0	0	0.107667975	0	0.058698439	0	0	0	0	0	0	0	-0.887543819
1673	0.022985919	0.008603952	0	0.202489689	0.090747667	0.436954091	0	0.238218682	0	0	0	0	0.088478698	0.039652564	0.190928878	0	0.104090628	0	0	0	0	0	0	0.104090628	0	0.05674814	0	0	0	0	0	0	0	-0.783845523
1673	0.040489499	0.015337949	0	0.197421733	0.088476415	0.426017911	0	0.232256494	0	0	0	0	0.084105194	0.037692537	0.18149126	0	0.098945426	0	0	0	0	0	0	0.098945426	0	0.053943079	0	0	0	0	0	0	0	-0.857162043
1673	0.062001685	0.023040735	0	0.19131303	0.085738742	0.412835891	0	0.225069919	0	0	0	0	0.078980885	0.03539603	0.170433473	0	0.09291694	0	0	0	0	0	0	0.09291694	0	0.050656468	0	0	0	0	0	0	0	-0.741516536
1673	0.120132178	0.044264548	0	0.174720443	0.078302617	0.377030618	0	0.205549596	0	0	0	0	0.065874957	0.029522484	0.142152087	0	0.077498491	0	0	0	0	0	0	0.077498491	0	0.042250636	0	0	0	0	0	0	0	-0.693564114
1673	0.175500646	0.065139654	0	0.158778295	0.071157993	0.342628932	0	0.18679448	0	0	0	0	0.054402038	0.024380787	0.117394585	0	0.064001193	0	0	0	0	0	0	0.064001193	0	0.034892178	0	0	0	0	0	0	0	-0.734574474
1673	0.009321769	0.001459454	0	0.206840672	0.092697601	0.446343113	0	0.24333739	0	0	0	0	0.09232191	0.041374936	0.199222175	0	0.108611968	0	0	0	0	0	0	0.108611968	0	0.059213085	0	0	0	0	0	0	0	0.46886502
1673	0.017514989	0.002954976	0	0.204814805	0.09178969	0.441971478	0	0.240954061	0	0	0	0	0.090522302	0.040568425	0.195338788	0	0.106494823	0	0	0	0	0	0	0.106494823	0	0.05805886	0	0	0	0	0	0	0	0.351848562
1673	0.033899678	0.005353225	0	0.200887387	0.09002958	0.433496473	0	0.236333657	0	0	0	0	0.087083974	0.039027506	0.187919192	0	0.102449807	0	0	0	0	0	0	0.102449807	0	0.055853597	0	0	0	0	0	0	0	0.455669432
1673	0.050719686	0.007940879	0	0.196829343	0.088210929	0.424739586	0	0.231559577	0	0	0	0	0.083601214	0.037466674	0.180403716	0	0.098352519	0	0	0	0	0	0	0.098352519	0	0.053619838	0	0	0	0	0	0	0	0.46886502
1673	0.106661643	0.018043006	0	0.183019857	0.082022078	0.394939988	0	0.215313428	0	0	0	0	0.07228186	0.032393798	0.155977594	0	0.085035883	0	0	0	0	0	0	0.085035883	0	0.046359872	0	0	0	0	0	0	0	0.347584163
1673	0.022202392	0.001018856	0	0.204239526	0.091531873	0.440730079	0	0.240277275	0	0	0	0	0.090014502	0.04034085	0.194243002	0	0.105897422	0	0	0	0	0	0	0.105897422	0	0.057733169	0	0	0	0	0	0	0	1.266220193
1673	0.037081414	0.001518135	0	0.201024	0.090090805	0.433791271	0	0.236494375	0	0	0	0	0.087202457	0.039080605	0.188174867	0	0.102589195	0	0	0	0	0	0	0.102589195	0	0.055929589	0	0	0	0	0	0	0	1.392508526
1673	0.051023565	0.001997114	0	0.198008615	0.088739431	0.427284346	0	0.232946929	0	0	0	0	0.084605981	0.03791697	0.182571913	0	0.099534576	0	0	0	0	0	0	0.099534576	0	0.054264272	0	0	0	0	0	0	0	1.4418507
1673	0.182549157	0.01790396	0	0.167181233	0.074923849	0.360761697	0	0.196680103	0	0	0	0	0.060312585	0.027029655	0.130149002	0	0.070954648	0	0	0	0	0	0	0.070954648	0	0.038683063	0	0	0	0	0	0	0	0.368382616
1673.15	0.062058811	0	0.088185654	0.050853472	0.106230626	0.58172094	0.008312337	0.087487497	0.015150661	0	0	0	0.02958253	0.06179658	0.338399253	0.004835461	0.050893309	0.008813457	0.000883025	0.004835461	6.91E-05	0.000727226	0.000125937	0.050893309	0.000727226	0.007654062	0.001325493	0.000125937	0.001325493	0.000229543	0	0	0	-0.295217009
1574.15	0.008857852	0.011277884	0	0.230056937	0.074939835	0.550567509	0	0.124299982	0	0	0	0	0.126661874	0.041259439	0.303124582	0	0.068435532	0	0	0	0	0	0	0.068435532	0	0.015450486	0	0	0	0	0	0	0	0.395932039
1574.15	0.015616127	0.019952828	0	0.225689561	0.074214643	0.54196189	0	0.122564951	0	0	0	0	0.122315141	0.040221508	0.293722691	0	0.066425533	0	0	0	0	0	0	0.066425533	0	0.015022167	0	0	0	0	0	0	0	0.392404698
1574.15	0.033340517	0.044699367	0	0.215688346	0.070962478	0.518739657	0	0.116569636	0	0	0	0	0.111886099	0.036811051	0.269090832	0	0.060469293	0	0	0	0	0	0	0.060469293	0	0.01358848	0	0	0	0	0	0	0	0.34428545
1622.15	0.010314612	0.010673173	0	0.229612719	0.076010283	0.549417773	0	0.12397144	0	0	0	0	0.126153309	0.041761401	0.30185989	0	0.068112113	0	0	0	0	0	0	0.068112113	0	0.015368918	0	0	0	0	0	0	0	0.213594767
1622.15	0.018309015	0.019357337	0	0.226658256	0.075361628	0.537902239	0	0.122411524	0	0	0	0	0.121919984	0.040537189	0.289338819	0	0.065845433	0	0	0	0	0	0	0.065845433	0	0.014984581	0	0	0	0	0	0	0	0.192088562
1622.15	0.036453502	0.041984792	0	0.215772975	0.070688061	0.519562073	0	0.115538597	0	0	0	0	0.112107454	0.036726836	0.269944748	0	0.060029473	0	0	0	0	0	0	0.060029473	0	0.013349167	0	0	0	0	0	0	0	0.106496631
1672.15	0.010922503	0.009631435	0	0.229068482	0.075961119	0.55052363	0	0.123892831	0	0	0	0	0.126107612	0.041818391	0.303076267	0	0.068205931	0	0	0	0	0	0	0.068205931	0	0.015349434	0	0	0	0	0	0	0	-0.017890342
1672.15	0.01968568	0.01797874	0	0.225353492	0.074096242	0.542023944	0	0.120861901	0	0	0	0	0.122146989	0.040161937	0.293789956	0	0.065510045	0	0	0	0	0	0	0.065510045	0	0.014607599	0	0	0	0	0	0	0	-0.052981662
1672.15	0.041769168	0.040778228	0	0.213881011	0.07079701	0.517401623	0	0.115372959	0	0	0	0	0.110662383	0.036630488	0.26770444	0	0.059694156	0	0	0	0	0	0	0.059694156	0	0.01331092	0	0	0	0	0	0	0	-0.119673036
1724.15	0.012767291	0.00896058	0	0.230466599	0.076068986	0.547556791	0	0.124179753	0	0	0	0	0.126193551	0.04165209	0.29981844	0	0.067995467	0	0	0	0	0	0	0.067995467	0	0.015420611	0	0	0	0	0	0	0	-0.181851366
